advertiser_id,hotel_id,cpc,price,currency,availability_start_date,availability_end_date
38,253,153,91,EUR,20200803,20201107
6,253,462,901,EUR,20200914,20200918
28,253,563,182,EUR,20200814,20200816
1,253,819,423,EUR,20200822,20201127
80,253,949,294,EUR,20200909,20201005
85,253,479,9,EUR,20200715,20201002
43,253,849,678,EUR,20200919,20201107
10,253,869,24,EUR,20200719,20200924
92,253,203,85,EUR,20200822,20200911
37,254,320,285,EUR,20200823,20201030
98,254,856,994,EUR,20200813,20201120
51,254,314,267,EUR,20200909,20201117
77,254,73,665,EUR,20200807,20200922
14,254,198,185,EUR,20200802,20201020
64,254,844,449,EUR,20200828,20201116
60,254,711,774,EUR,20200902,20200911
64,255,182,862,EUR,20200916,20201102
32,255,298,803,EUR,20200926,20201020
25,255,787,876,EUR,20200707,20201027
35,255,208,987,EUR,20200911,20201113
55,255,651,944,EUR,20200720,20201102
7,255,919,841,EUR,20200719,20200908
44,256,653,16,EUR,20200821,20200824
61,256,586,808,EUR,20200914,20201017
92,256,967,500,EUR,20200904,20201024
12,256,215,789,EUR,20200829,20200918
23,256,387,90,EUR,20200723,20201130
94,256,201,233,EUR,20200901,20201124
0,256,553,924,EUR,20200819,20200916
36,257,581,667,EUR,20200807,20200903
8,257,269,948,EUR,20200730,20200823
78,257,777,670,EUR,20200808,20201113
55,258,213,818,EUR,20200807,20201105
83,258,281,485,EUR,20200820,20201118
4,258,247,987,EUR,20200823,20201110
64,259,697,771,EUR,20200707,20200825
15,259,632,383,EUR,20200730,20201007
90,259,499,627,EUR,20200930,20201111
26,259,65,652,EUR,20200813,20201021
65,259,710,292,EUR,20200716,20201108
97,259,406,296,EUR,20200716,20201030
55,259,651,136,EUR,20200727,20200915
86,259,156,539,EUR,20200930,20201102
61,260,154,947,EUR,20200729,20200816
16,260,177,794,EUR,20200711,20200817
59,260,550,854,EUR,20200708,20200819
92,261,465,760,EUR,20200824,20201120
29,262,472,791,EUR,20200819,20201015
38,262,663,953,EUR,20200810,20200815
11,262,290,378,EUR,20200810,20201014
0,262,424,764,EUR,20200925,20201022
87,262,196,858,EUR,20200709,20201128
47,262,312,892,EUR,20200814,20201124
79,262,746,725,EUR,20200803,20200813
79,263,576,319,EUR,20200927,20201019
71,263,689,155,EUR,20200803,20200809
22,263,216,681,EUR,20200722,20200827
67,263,648,581,EUR,20200805,20200828
48,263,311,145,EUR,20200720,20200818
92,263,471,10,EUR,20200714,20201026
77,263,415,114,EUR,20200818,20201018
3,263,452,496,EUR,20200917,20201113
84,264,51,573,EUR,20200722,20200907
23,264,216,315,EUR,20200825,20201112
55,264,430,516,EUR,20200912,20201126
96,265,783,326,EUR,20200815,20200821
94,265,630,399,EUR,20200715,20200817
10,266,406,312,EUR,20200805,20201003
76,266,156,420,EUR,20200725,20201102
47,266,899,529,EUR,20200708,20200901
66,266,13,558,EUR,20200709,20200913
6,266,430,292,EUR,20200802,20200827
93,266,198,968,EUR,20200803,20200923
41,266,701,171,EUR,20200822,20201125
53,266,897,532,EUR,20200903,20201120
27,267,882,118,EUR,20200728,20201108
52,267,667,236,EUR,20200710,20200904
42,267,340,908,EUR,20200815,20201126
74,267,63,830,EUR,20200729,20200815
94,267,961,564,EUR,20200905,20201013
38,267,774,500,EUR,20200710,20201118
87,267,99,673,EUR,20200709,20200920
60,267,768,555,EUR,20200717,20200902
82,268,273,832,EUR,20200907,20200912
6,268,219,671,EUR,20200929,20201118
96,268,488,73,EUR,20200811,20201107
33,269,970,48,EUR,20200730,20201011
53,269,747,125,EUR,20200721,20201028
11,270,754,453,EUR,20200710,20200803
30,271,97,480,EUR,20200914,20201022
10,271,668,685,EUR,20200703,20200810
58,271,789,567,EUR,20200810,20200825
45,271,571,84,EUR,20200709,20201103
91,271,925,937,EUR,20200724,20201014
43,271,924,298,EUR,20200912,20200915
69,271,420,901,EUR,20200924,20201023
84,271,994,630,EUR,20200826,20200920
87,271,992,442,EUR,20200810,20201102
3,271,385,139,EUR,20200819,20200922
18,272,990,896,EUR,20200828,20201022
49,272,717,65,EUR,20200821,20201019
57,272,86,364,EUR,20200730,20201115
43,273,957,912,EUR,20200720,20201101
63,273,953,288,EUR,20200911,20201016
41,273,424,371,EUR,20200724,20201008
53,273,595,7,EUR,20200911,20201020
19,274,291,334,EUR,20200721,20201029
87,274,345,319,EUR,20200806,20201107
42,274,268,739,EUR,20200809,20200908
84,274,5,568,EUR,20200827,20201022
22,274,717,669,EUR,20200719,20200811
52,274,367,305,EUR,20200709,20200928
6,274,662,172,EUR,20200807,20200827
7,274,705,161,EUR,20200728,20201120
95,274,764,52,EUR,20200724,20201024
13,274,519,860,EUR,20200720,20201117
71,275,412,54,EUR,20200803,20201001
95,275,269,786,EUR,20200807,20201104
2,276,314,54,EUR,20200721,20201123
18,276,503,187,EUR,20200816,20200826
56,276,572,449,EUR,20200703,20201105
28,276,505,783,EUR,20200810,20201030
38,276,483,773,EUR,20200925,20201117
32,277,549,35,EUR,20200814,20201106
31,277,238,763,EUR,20200720,20200809
75,277,893,81,EUR,20200910,20201116
92,277,847,990,EUR,20200928,20201001
98,277,973,17,EUR,20200713,20200810
4,277,124,740,EUR,20200919,20201122
91,277,280,202,EUR,20200719,20201015
10,277,311,371,EUR,20200727,20201130
28,277,666,123,EUR,20200821,20201018
41,277,580,455,EUR,20200904,20201125
34,278,156,430,EUR,20200706,20201019
63,278,404,256,EUR,20200821,20201106
57,278,406,160,EUR,20200717,20201011
94,278,9,675,EUR,20200908,20201129
69,278,575,842,EUR,20200821,20201009
25,278,747,333,EUR,20200802,20200906
40,278,551,319,EUR,20200927,20201106
9,278,558,722,EUR,20200823,20201013
44,278,826,254,EUR,20200717,20200818
90,279,749,847,EUR,20200808,20201024
16,279,721,526,EUR,20200905,20200918
34,279,622,280,EUR,20200820,20201119
12,279,394,918,EUR,20200702,20200915
42,279,544,895,EUR,20200721,20200820
41,279,415,816,EUR,20200829,20200905
80,280,774,120,EUR,20200716,20201004
38,280,336,246,EUR,20200804,20200901
50,280,761,831,EUR,20200808,20200825
54,280,889,376,EUR,20200722,20201107
5,281,366,227,EUR,20200730,20201017
90,281,530,614,EUR,20200701,20200819
13,281,185,439,EUR,20200728,20200918
61,281,912,575,EUR,20200802,20200804
50,281,502,183,EUR,20200723,20201128
54,282,590,36,EUR,20200806,20200816
16,282,515,305,EUR,20200703,20200820
15,282,207,277,EUR,20200717,20201029
38,282,907,130,EUR,20200823,20201125
32,282,116,103,EUR,20200902,20201110
10,282,430,921,EUR,20200916,20201019
94,282,730,539,EUR,20200805,20200913
37,282,413,126,EUR,20200823,20201111
81,282,634,389,EUR,20200808,20201114
41,283,158,635,EUR,20200911,20201112
12,283,822,260,EUR,20200709,20200817
29,283,396,466,EUR,20200726,20200814
41,284,661,484,EUR,20200907,20201027
60,284,234,69,EUR,20200825,20201016
63,284,479,51,EUR,20200723,20200913
45,284,744,797,EUR,20200803,20200817
96,285,513,580,EUR,20200711,20200926
21,285,441,661,EUR,20200802,20200819
20,285,301,525,EUR,20200817,20201115
65,285,670,209,EUR,20200929,20201017
96,286,810,730,EUR,20200710,20201108
83,286,441,114,EUR,20200913,20201027
81,286,867,391,EUR,20200918,20200924
2,286,430,581,EUR,20200828,20200914
57,286,460,220,EUR,20200822,20201026
68,286,724,6,EUR,20200907,20201029
28,287,543,858,EUR,20200729,20200917
63,287,974,721,EUR,20200706,20200907
10,287,963,137,EUR,20200702,20201117
23,288,657,810,EUR,20200812,20200920
82,289,833,309,EUR,20200929,20201027
40,289,216,220,EUR,20200702,20201030
35,289,181,206,EUR,20200810,20201003
37,289,580,847,EUR,20200718,20200917
95,289,264,427,EUR,20200912,20201101
21,289,164,978,EUR,20200801,20201110
9,289,571,438,EUR,20200915,20201009
42,289,391,748,EUR,20200812,20201025
41,289,30,618,EUR,20200902,20201014
54,290,68,25,EUR,20200903,20201017
89,290,807,952,EUR,20200826,20200930
20,290,289,80,EUR,20200917,20201016
18,290,727,938,EUR,20200813,20201114
7,290,156,79,EUR,20200916,20200925
75,291,128,763,EUR,20200907,20201102
56,292,923,741,EUR,20200710,20201012
2,292,581,978,EUR,20200718,20200918
41,292,784,550,EUR,20200826,20201124
30,292,579,185,EUR,20200709,20200902
88,292,36,412,EUR,20200828,20201127
81,292,110,526,EUR,20200724,20201012
99,292,911,25,EUR,20200821,20200917
65,293,899,135,EUR,20200805,20201126
78,294,400,628,EUR,20200814,20201104
18,294,117,993,EUR,20200920,20201126
81,294,403,829,EUR,20200909,20200929
50,294,649,519,EUR,20200724,20201125
92,294,831,667,EUR,20200726,20201010
46,294,365,526,EUR,20200820,20201110
83,294,285,819,EUR,20200730,20200828
27,295,186,983,EUR,20200729,20200915
99,295,613,779,EUR,20200915,20201023
62,295,568,832,EUR,20200915,20201014
46,295,39,497,EUR,20200725,20201113
20,296,760,602,EUR,20200915,20201010
45,296,231,261,EUR,20200710,20201116
70,296,893,440,EUR,20200804,20200913
61,296,603,174,EUR,20200807,20200827
36,296,860,483,EUR,20200821,20200903
19,296,989,434,EUR,20200809,20200821
97,296,14,106,EUR,20200913,20201122
66,297,888,106,EUR,20200806,20200921
11,298,552,719,EUR,20200726,20201122
55,298,679,944,EUR,20200819,20201125
43,298,277,491,EUR,20200815,20200930
58,299,829,475,EUR,20200711,20201105
45,299,108,648,EUR,20200928,20201119
52,299,367,723,EUR,20200828,20201018
68,299,309,619,EUR,20200721,20201119
18,300,504,382,EUR,20200906,20201005
39,300,87,322,EUR,20200718,20201121
22,300,981,9,EUR,20200715,20201001
74,301,237,653,EUR,20200811,20200922
39,302,572,692,EUR,20200924,20201115
35,302,706,851,EUR,20200720,20201027
7,302,103,245,EUR,20200716,20201109
65,303,946,745,EUR,20200907,20201102
91,304,24,332,EUR,20200903,20201030
59,304,869,768,EUR,20200913,20201115
81,305,353,525,EUR,20200816,20201109
76,306,923,469,EUR,20200820,20201024
3,306,718,421,EUR,20200717,20201130
8,306,851,368,EUR,20200718,20201011
64,306,146,948,EUR,20200911,20200929
84,307,465,24,EUR,20200702,20200810
61,307,801,310,EUR,20200804,20201021
31,307,252,137,EUR,20200701,20200921
76,307,826,600,EUR,20200920,20201009
14,307,998,961,EUR,20200905,20201016
33,307,772,210,EUR,20200825,20201114
64,308,358,634,EUR,20200716,20200824
34,308,157,46,EUR,20200803,20200818
63,308,381,381,EUR,20200925,20201128
31,308,900,494,EUR,20200727,20200804
96,308,653,500,EUR,20200821,20201020
48,308,799,648,EUR,20200806,20201019
72,308,372,877,EUR,20200715,20201008
16,309,813,422,EUR,20200928,20201117
79,309,437,991,EUR,20200827,20200918
2,310,560,566,EUR,20200805,20201119
8,311,867,733,EUR,20200707,20201001
54,311,816,520,EUR,20200723,20201120
61,311,770,178,EUR,20200912,20201005
23,311,76,168,EUR,20200911,20200914
57,311,863,348,EUR,20200712,20201105
79,311,541,762,EUR,20200823,20201024
86,311,314,339,EUR,20200928,20200930
58,312,295,712,EUR,20200707,20201021
66,312,979,956,EUR,20200720,20201026
72,312,556,163,EUR,20200801,20200825
53,313,700,522,EUR,20200710,20201006
91,313,373,453,EUR,20200820,20201114
29,313,189,716,EUR,20200717,20201027
20,313,338,463,EUR,20200809,20200821
77,313,799,337,EUR,20200912,20201102
32,313,407,577,EUR,20200826,20201120
33,313,56,181,EUR,20200802,20201117
82,313,931,266,EUR,20200805,20200817
16,313,708,122,EUR,20200716,20200807
21,314,932,247,EUR,20200711,20200924
4,314,918,421,EUR,20200702,20200810
56,314,422,834,EUR,20200721,20200806
62,314,334,163,EUR,20200713,20201114
47,314,927,712,EUR,20200907,20201108
8,314,281,122,EUR,20200815,20200905
51,314,819,984,EUR,20200902,20201119
69,314,246,395,EUR,20200905,20200920
97,314,757,219,EUR,20200918,20201004
5,314,139,520,EUR,20200729,20201106
93,315,806,70,EUR,20200729,20201010
87,315,826,85,EUR,20200730,20201026
41,315,630,578,EUR,20200808,20201019
84,315,325,782,EUR,20200810,20201024
88,315,482,914,EUR,20200706,20200918
45,315,625,181,EUR,20200825,20201029
91,315,87,882,EUR,20200930,20201116
2,315,441,740,EUR,20200827,20201110
79,315,671,630,EUR,20200820,20201008
96,316,776,441,EUR,20200926,20201114
47,316,438,167,EUR,20200707,20201018
19,316,460,607,EUR,20200713,20200927
66,316,754,125,EUR,20200824,20200905
89,316,614,237,EUR,20200722,20200929
84,316,301,560,EUR,20200716,20200809
71,316,176,180,EUR,20200712,20200907
83,316,131,458,EUR,20200702,20200804
15,317,667,812,EUR,20200827,20200916
6,317,537,561,EUR,20200905,20201019
62,317,636,463,EUR,20200814,20201106
7,317,656,1000,EUR,20200928,20201104
63,317,248,430,EUR,20200720,20201124
57,317,880,289,EUR,20200703,20201122
55,317,80,93,EUR,20200811,20201115
47,317,884,868,EUR,20200719,20200916
29,318,996,623,EUR,20200721,20201015
98,318,495,561,EUR,20200819,20201014
17,318,102,214,EUR,20200807,20201013
35,318,859,97,EUR,20200725,20201113
41,318,320,943,EUR,20200818,20200820
39,318,704,96,EUR,20200730,20200811
27,318,856,458,EUR,20200728,20200814
73,318,581,368,EUR,20200913,20201109
24,319,433,922,EUR,20200721,20200804
1,319,900,393,EUR,20200907,20201014
22,319,609,901,EUR,20200803,20200915
3,320,983,540,EUR,20200818,20201012
79,321,708,356,EUR,20200710,20201130
96,321,469,454,EUR,20200725,20201012
21,322,311,973,EUR,20200807,20200820
75,323,4,702,EUR,20200824,20200927
6,323,316,858,EUR,20200824,20201008
51,323,346,124,EUR,20200822,20201030
76,324,468,475,EUR,20200707,20201120
78,324,326,71,EUR,20200720,20201126
34,324,40,294,EUR,20200717,20201027
38,324,358,47,EUR,20200729,20201125
84,324,555,53,EUR,20200717,20200810
11,324,516,35,EUR,20200716,20201018
97,324,281,601,EUR,20200810,20200814
61,324,984,884,EUR,20200805,20201013
68,325,930,13,EUR,20200916,20200928
22,325,769,785,EUR,20200911,20200916
73,325,178,465,EUR,20200717,20200830
18,325,434,758,EUR,20200802,20201121
52,325,38,997,EUR,20200809,20200824
57,325,807,625,EUR,20200923,20201018
93,325,128,47,EUR,20200827,20201019
31,325,762,601,EUR,20200704,20201019
15,325,181,459,EUR,20200726,20201018
14,325,494,294,EUR,20200915,20201003
20,326,119,697,EUR,20200714,20201015
12,326,56,417,EUR,20200825,20201103
37,326,641,462,EUR,20200730,20201009
64,326,92,46,EUR,20200723,20200920
14,326,307,800,EUR,20200728,20201105
36,327,705,610,EUR,20200909,20201002
18,327,504,606,EUR,20200717,20200905
99,327,869,585,EUR,20200901,20201030
51,327,369,753,EUR,20200725,20201003
94,327,382,343,EUR,20200713,20200920
97,327,497,383,EUR,20200724,20200923
78,327,988,462,EUR,20200708,20201018
25,328,895,490,EUR,20200824,20200922
77,328,20,15,EUR,20200901,20201025
59,328,389,76,EUR,20200924,20201022
96,328,528,375,EUR,20200915,20201104
61,328,498,792,EUR,20200818,20201112
35,328,371,236,EUR,20200811,20200918
57,328,748,86,EUR,20200722,20201025
90,328,784,805,EUR,20200813,20201130
42,328,684,232,EUR,20200807,20200923
85,329,457,920,EUR,20200801,20200907
72,330,34,881,EUR,20200811,20201002
40,331,576,957,EUR,20200722,20200914
10,331,766,298,EUR,20200915,20201129
74,331,603,687,EUR,20200730,20201109
26,331,92,76,EUR,20200829,20201027
22,331,952,597,EUR,20200827,20201114
63,331,204,62,EUR,20200823,20200926
9,331,786,424,EUR,20200717,20201030
45,331,145,735,EUR,20200905,20201113
7,331,885,146,EUR,20200812,20200827
36,332,572,921,EUR,20200708,20200914
12,332,316,73,EUR,20200913,20201102
79,332,636,867,EUR,20200718,20201106
81,332,69,401,EUR,20200725,20200808
55,332,737,333,EUR,20200716,20201018
84,332,567,716,EUR,20200830,20200918
44,332,367,170,EUR,20200805,20200823
77,332,563,17,EUR,20200918,20201010
99,332,373,240,EUR,20200709,20200904
4,332,413,316,EUR,20200920,20200927
80,333,783,291,EUR,20200906,20200908
10,333,783,798,EUR,20200923,20201005
63,333,331,222,EUR,20200713,20201118
9,333,118,254,EUR,20200703,20201022
79,333,92,39,EUR,20200805,20200904
47,333,181,396,EUR,20200914,20201129
18,333,662,712,EUR,20200716,20201022
16,333,101,692,EUR,20200803,20200905
94,334,416,349,EUR,20200809,20200828
77,334,49,212,EUR,20200820,20200925
44,334,66,446,EUR,20200927,20201002
49,335,970,846,EUR,20200709,20201014
61,335,282,134,EUR,20200711,20200805
98,335,233,832,EUR,20200704,20200825
3,335,630,375,EUR,20200728,20200805
70,335,840,147,EUR,20200705,20201115
59,335,761,909,EUR,20200828,20201009
16,335,505,313,EUR,20200802,20201104
7,335,767,69,EUR,20200930,20201109
64,336,485,227,EUR,20200801,20200906
65,336,838,573,EUR,20200921,20201111
21,336,880,692,EUR,20200809,20201101
19,336,498,132,EUR,20200704,20200820
51,336,227,197,EUR,20200708,20200921
47,337,167,89,EUR,20200826,20200905
49,338,230,580,EUR,20200707,20201029
66,338,132,617,EUR,20200724,20201130
20,338,854,446,EUR,20200720,20201021
29,338,298,162,EUR,20200706,20200919
86,338,374,140,EUR,20200724,20201115
73,339,5,329,EUR,20200704,20200911
52,340,787,242,EUR,20200723,20200804
40,340,957,71,EUR,20200722,20201027
87,341,9,442,EUR,20200729,20200822
68,341,772,515,EUR,20200808,20201008
55,341,103,145,EUR,20200806,20201102
31,341,636,394,EUR,20200824,20201028
48,341,712,890,EUR,20200702,20200808
39,341,188,659,EUR,20200901,20201016
4,341,190,796,EUR,20200818,20200922
56,341,298,146,EUR,20200814,20200927
34,341,129,180,EUR,20200921,20200927
41,342,469,832,EUR,20200903,20201012
20,342,942,9,EUR,20200822,20200902
89,342,527,868,EUR,20200707,20200923
80,342,766,967,EUR,20200819,20201107
45,343,489,687,EUR,20200820,20200930
3,343,514,765,EUR,20200825,20201001
68,343,705,414,EUR,20200730,20200803
71,343,845,825,EUR,20200906,20200919
47,344,477,686,EUR,20200701,20200925
34,344,56,840,EUR,20200827,20201113
79,344,46,391,EUR,20200904,20200917
35,344,905,854,EUR,20200924,20200927
57,344,846,32,EUR,20200819,20201010
63,344,789,82,EUR,20200803,20200923
29,344,915,571,EUR,20200824,20201105
68,344,198,776,EUR,20200803,20200903
65,345,586,668,EUR,20200810,20201105
42,345,111,934,EUR,20200721,20200814
34,345,730,710,EUR,20200928,20201111
89,345,357,907,EUR,20200825,20200905
16,345,13,816,EUR,20200712,20200830
19,345,585,321,EUR,20200803,20201016
12,345,155,769,EUR,20200813,20201102
25,346,617,884,EUR,20200718,20200827
20,347,466,601,EUR,20200824,20200927
52,347,467,763,EUR,20200714,20201024
56,347,432,312,EUR,20200703,20201101
47,347,577,917,EUR,20200925,20200928
34,348,493,943,EUR,20200916,20201103
36,349,819,694,EUR,20200710,20200913
40,349,600,95,EUR,20200724,20200820
66,349,175,733,EUR,20200912,20200921
74,349,713,366,EUR,20200717,20201014
39,349,107,567,EUR,20200817,20200907
70,349,208,952,EUR,20200724,20200808
48,350,237,87,EUR,20200811,20201005
73,350,841,675,EUR,20200726,20200911
78,350,820,366,EUR,20200910,20201023
71,350,654,518,EUR,20200827,20201013
41,350,52,512,EUR,20200703,20201116
9,350,34,472,EUR,20200711,20201111
20,350,772,566,EUR,20200713,20200815
55,350,419,843,EUR,20200913,20201014
14,350,583,295,EUR,20200704,20200928
77,350,600,335,EUR,20200710,20200914
33,351,826,43,EUR,20200901,20200906
0,351,472,95,EUR,20200926,20201001
87,351,706,958,EUR,20200807,20200925
83,351,258,134,EUR,20200903,20201015
66,351,225,757,EUR,20200701,20201002
98,351,526,265,EUR,20200821,20201127
53,351,409,844,EUR,20200902,20200906
96,352,469,505,EUR,20200911,20200922
77,352,534,461,EUR,20200707,20200904
20,353,943,302,EUR,20200812,20201122
93,353,184,260,EUR,20200711,20200925
11,353,623,940,EUR,20200706,20201112
66,353,999,324,EUR,20200813,20201103
68,353,43,527,EUR,20200821,20200915
16,353,867,998,EUR,20200919,20201027
96,353,570,910,EUR,20200816,20200930
5,353,796,770,EUR,20200714,20200802
82,354,12,7,EUR,20200922,20201014
24,354,100,421,EUR,20200829,20201016
30,354,322,22,EUR,20200711,20200828
69,354,568,312,EUR,20200817,20200918
20,354,556,928,EUR,20200811,20200911
97,354,975,877,EUR,20200809,20201019
94,354,168,795,EUR,20200904,20200912
36,355,944,371,EUR,20200720,20201025
62,355,282,354,EUR,20200806,20200808
10,355,25,100,EUR,20200929,20201127
39,355,83,330,EUR,20200825,20201108
71,355,181,543,EUR,20200719,20200821
26,355,390,873,EUR,20200925,20201001
72,355,262,829,EUR,20200726,20201012
78,355,880,864,EUR,20200805,20200826
9,355,147,515,EUR,20200717,20201111
69,355,46,193,EUR,20200723,20201107
74,356,414,634,EUR,20200707,20200927
91,356,298,114,EUR,20200714,20201007
60,356,29,11,EUR,20200710,20201018
57,356,524,705,EUR,20200827,20200911
89,356,908,107,EUR,20200727,20200920
41,357,201,363,EUR,20200728,20201030
6,357,179,416,EUR,20200905,20201118
40,357,728,981,EUR,20200710,20201126
59,357,844,244,EUR,20200815,20201101
70,357,815,173,EUR,20200708,20200923
53,357,963,693,EUR,20200716,20201027
47,357,59,499,EUR,20200817,20200819
11,357,213,419,EUR,20200829,20201008
54,357,702,397,EUR,20200812,20200827
27,357,761,245,EUR,20200711,20200909
54,358,73,150,EUR,20200811,20201126
65,358,343,178,EUR,20200801,20200924
34,358,183,506,EUR,20200914,20201104
20,358,715,842,EUR,20200801,20201106
17,358,410,966,EUR,20200810,20200906
82,358,152,108,EUR,20200903,20201110
93,358,624,582,EUR,20200723,20201027
71,358,191,873,EUR,20200903,20201003
62,358,237,348,EUR,20200716,20200919
8,358,338,873,EUR,20200703,20201013
92,359,316,233,EUR,20200725,20201123
24,359,583,319,EUR,20200810,20201006
55,359,357,68,EUR,20200926,20201020
73,360,609,163,EUR,20200811,20201117
78,361,379,331,EUR,20200712,20200920
39,362,337,99,EUR,20200814,20201011
35,362,386,556,EUR,20200705,20200928
96,362,478,519,EUR,20200814,20200818
31,362,11,943,EUR,20200715,20200824
19,363,205,343,EUR,20200725,20200806
44,363,788,322,EUR,20200918,20201106
54,363,378,296,EUR,20200827,20201024
45,363,622,313,EUR,20200916,20201010
14,363,746,885,EUR,20200701,20201012
55,363,473,986,EUR,20200701,20200803
48,363,45,183,EUR,20200809,20200925
90,363,453,827,EUR,20200807,20200902
9,363,15,624,EUR,20200901,20200914
93,364,893,806,EUR,20200901,20201112
3,364,368,486,EUR,20200818,20200915
6,364,968,419,EUR,20200722,20200917
29,365,117,767,EUR,20200724,20200826
46,366,269,32,EUR,20200803,20201104
27,366,755,936,EUR,20200911,20200928
66,366,191,519,EUR,20200729,20200810
24,366,646,573,EUR,20200810,20201008
43,366,824,831,EUR,20200712,20200922
4,366,162,154,EUR,20200912,20201106
28,366,403,357,EUR,20200729,20201117
67,366,826,766,EUR,20200807,20201115
51,366,978,119,EUR,20200820,20201028
97,366,705,735,EUR,20200925,20201105
55,367,4,194,EUR,20200728,20200830
78,367,23,302,EUR,20200701,20200913
83,367,361,943,EUR,20200724,20200828
84,367,931,966,EUR,20200801,20201011
1,367,554,106,EUR,20200912,20200917
58,367,239,325,EUR,20200713,20200809
73,367,836,214,EUR,20200801,20201107
18,367,629,631,EUR,20200722,20200801
81,367,556,243,EUR,20200728,20200916
8,367,23,90,EUR,20200813,20201030
72,368,908,920,EUR,20200803,20200925
58,368,912,631,EUR,20200802,20201011
0,369,625,740,EUR,20200723,20201003
50,369,531,826,EUR,20200903,20201121
63,369,266,768,EUR,20200714,20201127
53,369,835,715,EUR,20200718,20201102
29,369,941,446,EUR,20200815,20200916
30,369,479,635,EUR,20200807,20200809
6,369,405,483,EUR,20200808,20201025
74,369,466,378,EUR,20200808,20201026
99,370,229,214,EUR,20200915,20200923
32,370,326,681,EUR,20200721,20200817
73,370,110,521,EUR,20200801,20200803
66,370,115,147,EUR,20200922,20201003
74,370,672,647,EUR,20200814,20201125
58,370,272,27,EUR,20200916,20201007
81,370,907,733,EUR,20200817,20201008
77,370,74,526,EUR,20200930,20201114
67,370,598,745,EUR,20200704,20201006
46,371,592,47,EUR,20200923,20201026
66,371,231,780,EUR,20200725,20201116
92,371,211,176,EUR,20200713,20200918
98,371,41,181,EUR,20200824,20201127
25,371,881,518,EUR,20200930,20201027
74,371,628,445,EUR,20200729,20200925
81,371,806,151,EUR,20200721,20201018
78,372,486,962,EUR,20200928,20201021
75,372,185,333,EUR,20200802,20200813
89,372,922,625,EUR,20200828,20201011
1,372,580,792,EUR,20200830,20201022
3,372,129,512,EUR,20200722,20200912
66,372,259,399,EUR,20200723,20201030
72,372,115,535,EUR,20200805,20201022
21,372,313,147,EUR,20200713,20201109
95,373,662,632,EUR,20200923,20200927
68,373,575,893,EUR,20200727,20200829
27,373,17,920,EUR,20200717,20201017
62,373,62,614,EUR,20200703,20201010
84,373,905,385,EUR,20200723,20201129
99,374,904,601,EUR,20200802,20200909
81,374,360,460,EUR,20200730,20201011
45,374,825,978,EUR,20200725,20201105
31,374,664,576,EUR,20200915,20201029
52,375,404,611,EUR,20200904,20201102
96,375,368,807,EUR,20200706,20200914
42,375,852,815,EUR,20200901,20200907
9,375,120,128,EUR,20200903,20200904
26,376,896,515,EUR,20200715,20200905
23,376,65,392,EUR,20200713,20201006
91,376,465,466,EUR,20200902,20201029
56,376,740,573,EUR,20200724,20201121
39,377,659,365,EUR,20200828,20201129
73,377,462,486,EUR,20200709,20201119
81,377,0,571,EUR,20200701,20200802
66,377,503,504,EUR,20200728,20200806
57,377,578,550,EUR,20200820,20201112
21,377,213,566,EUR,20200920,20201124
15,378,512,849,EUR,20200818,20200823
87,378,975,717,EUR,20200925,20201129
89,378,333,652,EUR,20200707,20201029
37,378,307,807,EUR,20200709,20201106
54,378,416,636,EUR,20200814,20201019
7,378,645,167,EUR,20200719,20200804
29,379,128,676,EUR,20200719,20200927
49,379,661,116,EUR,20200712,20201109
67,379,672,207,EUR,20200816,20201129
47,379,218,49,EUR,20200917,20201005
26,379,527,289,EUR,20200811,20201011
87,379,786,473,EUR,20200920,20201112
34,379,799,809,EUR,20200703,20200814
2,379,132,200,EUR,20200725,20201030
55,380,679,394,EUR,20200812,20201026
8,380,804,252,EUR,20200826,20201102
31,380,256,73,EUR,20200923,20201120
26,380,252,940,EUR,20200703,20201122
4,380,222,948,EUR,20200714,20200917
71,380,691,697,EUR,20200725,20201021
7,380,568,466,EUR,20200715,20200914
33,380,712,55,EUR,20200722,20201128
21,380,344,596,EUR,20200714,20200814
15,381,924,435,EUR,20200701,20200915
40,381,497,125,EUR,20200925,20201015
84,381,566,700,EUR,20200811,20200913
95,381,449,85,EUR,20200719,20201119
91,381,239,75,EUR,20200729,20201012
74,381,742,197,EUR,20200807,20201011
22,381,583,662,EUR,20200720,20200822
93,381,521,414,EUR,20200917,20201025
6,382,366,126,EUR,20200906,20201025
75,382,481,56,EUR,20200907,20201028
40,382,655,708,EUR,20200909,20201026
87,382,815,959,EUR,20200824,20201123
50,382,764,680,EUR,20200915,20201023
81,382,748,414,EUR,20200802,20201013
45,382,19,652,EUR,20200721,20200828
16,382,604,381,EUR,20200901,20201127
33,383,593,435,EUR,20200711,20201118
51,383,464,500,EUR,20200830,20201105
90,383,40,685,EUR,20200904,20201104
62,384,998,594,EUR,20200804,20201112
56,384,849,742,EUR,20200910,20201013
79,384,714,638,EUR,20200720,20201117
92,384,644,362,EUR,20200921,20201003
21,384,539,419,EUR,20200723,20201103
43,384,255,441,EUR,20200807,20201121
11,384,726,102,EUR,20200901,20201112
22,385,620,661,EUR,20200907,20200924
56,385,976,221,EUR,20200709,20201110
17,385,301,248,EUR,20200724,20200903
19,385,379,798,EUR,20200719,20201127
84,386,266,242,EUR,20200913,20201001
